element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.0,0.0,0.0,0.0082219466567
5,C3D8,0.0,0.0,0.0,-0.00799855589867
9,C3D8,0.0,0.0,0.0,0.00767761142924
13,C3D8,0.0,0.0,0.0,-0.00755291432142
17,C3D8,0.0,0.0,0.0,0.00735811237246
21,C3D8,0.0,0.0,0.0,-0.00729273399338
27,C3D8,0.0,0.0,0.0,-0.00711605092511
31,C3D8,0.0,0.0,0.0,0.00738134561107
35,C3D8,0.0,0.0,0.0,-0.00751575641334
39,C3D8,0.0,0.0,0.0,0.00771087734029
43,C3D8,0.0,0.0,0.0,-0.00781216751784
47,C3D8,0.0,0.0,0.0,0.00816555134952
48,C3D8,0.0,0.0,0.0,0.00807947106659
52,C3D8,0.0,0.0,0.0,-0.00770365260541
56,C3D8,0.0,0.0,0.0,0.00730214081705
60,C3D8,0.0,0.0,0.0,-0.00727706262842
64,C3D8,0.0,0.0,0.0,0.00704600708559
68,C3D8,0.0,0.0,0.0,-0.00721059180796
74,C3D8,0.0,0.0,0.0,-0.00733274733648
78,C3D8,0.0,0.0,0.0,0.00778970587999
82,C3D8,0.0,0.0,0.0,-0.00790217518806
86,C3D8,0.0,0.0,0.0,0.0081677660346
90,C3D8,0.0,0.0,0.0,-0.00813898164779
94,C3D8,0.0,0.0,0.0,0.00805830210447
95,C3D8,0.0,0.0,0.0,0.00799648277462
99,C3D8,0.0,0.0,0.0,-0.00765952514485
103,C3D8,0.0,0.0,0.0,0.00718746660277
107,C3D8,0.0,0.0,0.0,-0.00722832232714
111,C3D8,0.0,0.0,0.0,0.00696488888934
115,C3D8,0.0,0.0,0.0,-0.00727708404884
121,C3D8,0.0,0.0,0.0,-0.00742427352816
125,C3D8,0.0,0.0,0.0,0.00798339396715
129,C3D8,0.0,0.0,0.0,-0.00807066261768
133,C3D8,0.0,0.0,0.0,0.00836050976068
137,C3D8,0.0,0.0,0.0,-0.00821471400559
141,C3D8,0.0,0.0,0.0,0.00801184866577
142,C3D8,0.0,0.0,0.0,0.00808707997203
146,C3D8,0.0,0.0,0.0,-0.00766897667199
150,C3D8,0.0,0.0,0.0,0.00724573712796
154,C3D8,0.0,0.0,0.0,-0.00723074330017
158,C3D8,0.0,0.0,0.0,0.00700008962303
162,C3D8,0.0,0.0,0.0,-0.00719238538295
168,C3D8,0.0,0.0,0.0,-0.00735796196386
172,C3D8,0.0,0.0,0.0,0.00778572121635
176,C3D8,0.0,0.0,0.0,-0.00793273374438
180,C3D8,0.0,0.0,0.0,0.00816988106817
184,C3D8,0.0,0.0,0.0,-0.00813744217157
