element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.0401116386056,0.860117375851,0.0,0.022878497839
5,C3D8,0.0404890403152,0.56355702877,0.0,-0.0326551236212
9,C3D8,0.0453092083335,0.766672492027,0.0,0.0289027765393
13,C3D8,0.0257333666086,0.394513785839,0.0,-0.0243118274957
17,C3D8,0.0552769266069,0.893047809601,0.0,0.00393322156742
21,C3D8,0.0303182918578,0.261338889599,0.0,-0.00732900062576
27,C3D8,0.0634647086263,0.5,0.0,0.00710517773405
31,C3D8,0.00706943962723,0.11221190542,0.0,-0.00614723423496
35,C3D8,0.0138973109424,0.25,0.0,-0.0125544369221
39,C3D8,0.00280632800423,0.0858363062143,0.0,0.0154750216752
43,C3D8,0.0242313109338,0.646579682827,0.0,-0.0135184712708
47,C3D8,0.0230267494917,0.606850206852,0.0,0.0191623251885
48,C3D8,0.039571762085,0.843121647835,0.0,0.0457839630544
52,C3D8,0.0501820556819,0.863686680794,0.0,-0.0303854234517
56,C3D8,0.0617188960314,0.921509087086,0.0,0.015342425555
60,C3D8,0.0359002910554,0.507246851921,0.0,-0.0125567987561
64,C3D8,0.0302337836474,0.87049305439,0.0,0.0144462538883
68,C3D8,0.0524166673422,0.947171926498,0.0,-0.0292050428689
74,C3D8,0.0568524114788,0.934769332409,0.0,-0.0166582018137
78,C3D8,0.0658846199512,0.675503432751,0.0,0.0448714233935
82,C3D8,0.0397444739938,0.664856731892,0.0,-0.0656002014875
86,C3D8,0.058180373162,0.979547560215,0.0,0.0433901697397
90,C3D8,0.056304551661,1.0,0.0,-0.0445432886481
94,C3D8,0.0554118193686,0.676478505135,0.0,0.0230323784053
95,C3D8,0.0707739889622,1.0,0.0,0.0356851778924
99,C3D8,0.0432876870036,0.899320483208,0.0,-0.0317528024316
103,C3D8,0.0445719100535,0.66084343195,0.0,0.0368718057871
107,C3D8,0.0344076789916,0.667262077332,0.0,-0.0495192334056
111,C3D8,0.0416160337627,1.0,0.0,0.0345857143402
115,C3D8,0.0567359104753,1.0,0.0,-0.0583895742893
121,C3D8,0.0517471842468,0.992998063564,0.0,-0.057822778821
125,C3D8,0.0828449726105,0.778586745262,0.0,0.0621778927743
129,C3D8,0.0474168136716,1.0,0.0,-0.0562067180872
133,C3D8,0.0687066689134,1.0,0.0,0.0365779548883
137,C3D8,0.0413581803441,0.943967580795,0.0,-0.0374304614961
141,C3D8,0.0720308274031,1.0,0.0,0.0294147524983
142,C3D8,0.022464107722,0.865154623985,0.0,0.00804439838976
146,C3D8,0.0271346699446,0.412198930979,0.0,-0.0104116955772
150,C3D8,0.0282451510429,0.463820725679,0.0,0.00468420609832
154,C3D8,0.010139035061,0.0343106426299,0.0,-0.00840882211924
158,C3D8,0.0356328301132,0.735705256462,0.0,0.0248629339039
162,C3D8,0.0339830815792,0.771114110947,0.0,-0.00766177009791
168,C3D8,0.0399451851845,0.775670826435,0.0,-0.0107950521633
172,C3D8,0.0381403937936,0.77178311348,0.0,-0.00828228425235
176,C3D8,0.0227288007736,0.5,0.0,-0.014210620895
180,C3D8,0.0321118086576,0.713353633881,0.0,0.0227477550507
184,C3D8,0.0252102203667,0.535161495209,0.0,-0.0183273982257
188,C3D8,0.058295711875,0.697104871273,0.0,0.018658477813
189,C3D8,0.00300680659711,0.178091973066,0.0,-0.00220453320071
193,C3D8,0.00640531862155,0.147315233946,0.0,-0.00282496400177
197,C3D8,0.0,0.0,0.0,0.00377660407685
201,C3D8,0.00362592493184,0.0308516826481,0.0,-0.000949290057179
205,C3D8,0.0105620799586,0.0760730728507,0.0,0.000267582800006
209,C3D8,0.0147196054459,0.265742003918,0.0,-0.0067501347512
215,C3D8,0.00368556613103,0.137887611985,0.0,0.000525634502992
219,C3D8,0.0057731969282,0.25,0.0,0.00574998371303
