element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.0,0.0,0.0,0.00936697423458
5,C3D8,0.0,0.0,0.0,-0.00910386070609
9,C3D8,0.0,0.0,0.0,0.00873120222241
13,C3D8,0.0,0.0,0.0,-0.00858150422573
17,C3D8,0.0,0.0,0.0,0.00835860613734
21,C3D8,0.0,0.0,0.0,-0.00827311910689
27,C3D8,0.0,0.0,0.0,-0.00809413660318
31,C3D8,0.0,0.0,0.0,0.0083835022524
35,C3D8,0.0,0.0,0.0,-0.00855092890561
39,C3D8,0.0,0.0,0.0,0.00876678992063
43,C3D8,0.0,0.0,0.0,-0.00889635179192
47,C3D8,0.0,0.0,0.0,0.00930716283619
48,C3D8,0.0,0.0,0.0,0.00919892080128
52,C3D8,0.0,0.0,0.0,-0.00876845791936
56,C3D8,0.0,0.0,0.0,0.00830228254199
60,C3D8,0.0,0.0,0.0,-0.00827073771507
64,C3D8,0.0,0.0,0.0,0.00800326373428
68,C3D8,0.0,0.0,0.0,-0.00818524044007
74,C3D8,0.0,0.0,0.0,-0.00834080390632
78,C3D8,0.0,0.0,0.0,0.00885832682252
82,C3D8,0.0,0.0,0.0,-0.0089917499572
86,C3D8,0.0,0.0,0.0,0.00929464772344
90,C3D8,0.0,0.0,0.0,-0.00926762446761
94,C3D8,0.0,0.0,0.0,0.00917835254222
95,C3D8,0.0,0.0,0.0,0.0091004781425
99,C3D8,0.0,0.0,0.0,-0.00871725101024
103,C3D8,0.0,0.0,0.0,0.00817078817636
107,C3D8,0.0,0.0,0.0,-0.00821531470865
111,C3D8,0.0,0.0,0.0,0.00790912564844
115,C3D8,0.0,0.0,0.0,-0.00826304778457
121,C3D8,0.0,0.0,0.0,-0.00844075251371
125,C3D8,0.0,0.0,0.0,0.00908170826733
129,C3D8,0.0,0.0,0.0,-0.00918320287019
133,C3D8,0.0,0.0,0.0,0.00951735861599
137,C3D8,0.0,0.0,0.0,-0.00935066491365
141,C3D8,0.0,0.0,0.0,0.00911979004741
142,C3D8,0.0,0.0,0.0,0.00920688360929
146,C3D8,0.0,0.0,0.0,-0.00872635189444
150,C3D8,0.0,0.0,0.0,0.00823917798698
154,C3D8,0.0,0.0,0.0,-0.00821628514677
158,C3D8,0.0,0.0,0.0,0.00795185938478
162,C3D8,0.0,0.0,0.0,-0.00816099531949
168,C3D8,0.0,0.0,0.0,-0.00837171170861
