element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.171566218138,1.0,0.0,0.0743990987539
5,C3D8,0.0755055472255,1.0,0.0,-0.0818886607885
9,C3D8,0.0622848086059,0.843826174736,0.0,0.0621136724949
13,C3D8,0.0608443953097,0.98055434227,0.0,-0.046284455806
17,C3D8,0.271345376968,0.938643097878,0.0,0.0270779170096
21,C3D8,0.104878135026,1.0,0.0,-0.0349452197552
27,C3D8,0.133685514331,0.976202189922,0.0,-0.0331787914038
31,C3D8,0.0687840729952,0.953415036201,0.0,0.0492157116532
35,C3D8,0.0987233370543,0.998578727245,0.0,-0.0379416830838
39,C3D8,0.0877395495772,1.0,0.0,0.0434063859284
43,C3D8,0.0807665511966,1.0,0.0,-0.0344236530364
47,C3D8,0.193331748247,1.0,0.0,0.0249254219234
48,C3D8,0.131153509021,0.976439595222,0.0,0.0453932397068
52,C3D8,0.104069203138,1.0,0.0,-0.0485488660634
56,C3D8,0.0835038423538,1.0,0.0,0.0373794808984
60,C3D8,0.0506137609482,0.954805850983,0.0,-0.0594878345728
64,C3D8,0.16256248951,1.0,0.0,0.0450718253851
68,C3D8,0.104484044015,0.873261213303,0.0,-0.0243405718356
74,C3D8,0.0681682527065,0.939929664135,0.0,-0.0201042853296
78,C3D8,0.0858278498054,0.805863380432,0.0,0.0170291271061
82,C3D8,0.047315839678,0.991391539574,0.0,-0.00420125480741
86,C3D8,0.0793896615505,0.954036295414,0.0,0.0687581971288
90,C3D8,0.0681841373444,0.931912243366,0.0,-0.0342477075756
94,C3D8,0.203411638737,1.0,0.0,0.0727588385344
95,C3D8,0.0389646217227,1.0,0.0,0.00492199370638
99,C3D8,0.0513708107173,0.848169267178,0.0,-0.0309531185776
103,C3D8,0.0393084585667,0.932001173496,0.0,0.0361001491547
107,C3D8,0.035027936101,0.916302382946,0.0,-0.0214043948799
111,C3D8,0.0476721785963,0.86807101965,0.0,0.0295538529754
115,C3D8,0.0313589274883,0.788979291916,0.0,-0.0165911000222
121,C3D8,0.0562450103462,1.0,0.0,-0.00924523547292
125,C3D8,0.0501575767994,1.0,0.0,0.020942889154
129,C3D8,0.0421920083463,0.754353821278,0.0,0.00480773579329
133,C3D8,0.0732399001718,0.839887559414,0.0,0.00664786249399
137,C3D8,0.115356817842,1.0,0.0,-0.0182271152735
141,C3D8,0.0536701083183,0.990986704826,0.0,0.00604451727122
