element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.109048947692,1.0,0.0,0.0515597835183
5,C3D8,0.0613351687789,1.0,0.0,0.0299527421594
9,C3D8,0.429057985544,1.0,0.0,0.146353513002
13,C3D8,0.148607373238,1.0,0.0,-0.051530174911
17,C3D8,0.0635018497705,1.0,0.0,0.0240857861936
21,C3D8,0.170022517443,0.959004044533,0.0,-0.0136468932033
27,C3D8,0.0721488818526,0.974430441856,0.0,-0.0257310494781
31,C3D8,0.109416298568,0.965190291405,0.0,0.0174807924777
35,C3D8,0.0746940672398,0.936252593994,0.0,-0.0213909968734
39,C3D8,0.101244151592,0.999253451824,0.0,0.0226333849132
43,C3D8,0.13134008646,1.0,0.0,-0.0502547286451
47,C3D8,0.0807207897305,1.0,0.0,0.0254792608321
48,C3D8,0.126853108406,1.0,0.0,0.0666367486119
52,C3D8,0.15097117424,1.0,0.0,0.0775270611048
56,C3D8,0.509612858295,1.0,0.0,0.0151818748564
60,C3D8,0.203717812896,1.0,0.0,-0.136862948537
64,C3D8,0.104901768267,1.0,0.0,0.0159951746464
68,C3D8,0.0992964431643,1.0,0.0,-0.0342248678207
74,C3D8,0.271519184113,1.0,0.0,-0.0370767042041
78,C3D8,0.0622943267226,1.0,0.0,-0.00334930303507
82,C3D8,0.0806024596095,1.0,0.0,-0.030450258404
86,C3D8,0.0587243288755,1.0,0.0,0.0637396872044
90,C3D8,0.0879293978214,1.0,0.0,-0.0421834625304
94,C3D8,0.0995572283864,1.0,0.0,0.047099404037
95,C3D8,0.204800084233,1.0,0.0,0.0618492439389
99,C3D8,0.129693970084,1.0,0.0,-0.0330866090953
103,C3D8,0.209900796413,1.0,0.0,0.0441855154932
107,C3D8,0.106927067041,1.0,0.0,-0.10589954257
111,C3D8,0.1113261953,1.0,0.0,0.0423922650516
115,C3D8,0.0424200929701,1.0,0.0,-0.0266745202243
121,C3D8,0.179610610008,1.0,0.0,-0.0955299139023
125,C3D8,0.0890870243311,1.0,0.0,0.00186953018419
129,C3D8,0.10788847506,1.0,0.0,-0.0386017784476
133,C3D8,0.151061818004,1.0,0.0,0.0516333095729
137,C3D8,0.0910553336143,1.0,0.0,-0.0716926455498
141,C3D8,0.117159239948,1.0,0.0,0.0813398435712
142,C3D8,0.13504254818,1.0,0.0,0.0589334368706
146,C3D8,0.154471904039,0.99878692627,0.0,-0.0237936936319
150,C3D8,0.093647480011,0.996494650841,0.0,0.00780322030187
154,C3D8,0.131428152323,0.996747493744,0.0,-0.0342230647802
158,C3D8,0.128944173455,1.0,0.0,-0.00704743107781
162,C3D8,0.0552509501576,0.865862965584,0.0,-0.0373690873384
168,C3D8,0.0805030912161,0.945102334023,0.0,-0.0392571501434
172,C3D8,0.124573789537,1.0,0.0,0.0693591982126
176,C3D8,0.0664148777723,1.0,0.0,-0.0710950940847
180,C3D8,0.100264459848,1.0,0.0,0.0441954359412
184,C3D8,0.0565292462707,1.0,0.0,-0.0429945252836
188,C3D8,0.0589953251183,1.0,0.0,0.0269335899502
189,C3D8,0.044212538749,0.685436606407,0.0,0.00402639806271
193,C3D8,0.108765408397,0.80295675993,0.0,-0.0336085632443
197,C3D8,0.0810709223151,1.0,0.0,0.0100538646802
201,C3D8,0.0378368869424,0.742226541042,0.0,-0.000724137353245
205,C3D8,0.0460421591997,0.732082366943,0.0,-0.0096423458308
209,C3D8,0.0245625320822,0.543918907642,0.0,-0.00892122834921
215,C3D8,0.0388237312436,0.59166264534,0.0,-0.010093677789
219,C3D8,0.0237428601831,0.849968135357,0.0,-0.00306230317801
223,C3D8,0.0540219582617,1.0,0.0,-0.00810902751982
227,C3D8,0.0168777368963,0.401284813881,0.0,0.000719734816812
231,C3D8,0.0246859658509,0.75,0.0,0.00260758493096
235,C3D8,0.0331875868142,0.436930894852,0.0,-0.00245345826261
236,C3D8,0.0103617822751,0.22485306859,0.0,0.00868513341993
240,C3D8,0.0256539974362,0.863390445709,0.0,-0.00710588227957
244,C3D8,0.032894410193,0.673014700413,0.0,0.00254212226719
248,C3D8,0.0117150321603,0.347182482481,0.0,-0.00456347223371
252,C3D8,0.0103517631069,0.398875653744,0.0,-0.0104691563174
256,C3D8,0.00479349307716,0.111085981131,0.0,0.000451295258244
262,C3D8,0.00287565030158,0.148808404803,0.0,0.00180793949403
266,C3D8,0.0026514432393,0.00182472600136,0.0,0.000936168828048
270,C3D8,0.0081494525075,0.14617626369,0.0,-0.00210150540806
274,C3D8,0.00712149450555,0.0721038430929,0.0,0.00277972687036
278,C3D8,0.00734275812283,0.285937130451,0.0,-0.00724947312847
282,C3D8,0.0116353128105,0.156519591808,0.0,0.00391067378223
283,C3D8,0.0011005376,0.000793079903815,0.0,0.00108443503268
287,C3D8,0.000934168638196,0.243678882718,0.0,-0.00269346823916
291,C3D8,0.00309092644602,0.0767337828875,0.0,0.000596259837039
