element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.985284924507,1.0,0.0,0.603215098381
5,C3D8,0.241830259562,0.875,0.0,-0.0686395466328
9,C3D8,0.195532441139,1.0,0.0,0.0316367074847
13,C3D8,0.0777028128505,1.0,0.0,0.0105457575992
17,C3D8,0.0520960688591,0.855755150318,0.0,-0.00469987746328
21,C3D8,0.0913093835115,0.853655636311,0.0,0.0427863448858
27,C3D8,0.100971356034,1.0,0.0,-0.0905969887972
31,C3D8,0.0671812444925,0.993579506874,0.0,0.0202519707382
35,C3D8,0.0630476027727,0.75,0.0,-0.047897849232
39,C3D8,0.121644899249,1.0,0.0,0.0296947844326
43,C3D8,0.144309490919,1.0,0.0,-0.0487757623196
47,C3D8,0.27419501543,1.0,0.0,0.198193013668
48,C3D8,0.08209207654,0.889435231686,0.0,0.0113995652646
52,C3D8,0.0616297051311,0.6588357687,0.0,-0.0260741077363
56,C3D8,0.0740867108107,0.941646933556,0.0,0.0180128440261
60,C3D8,0.0268315430731,0.85226303339,0.0,-0.00437072943896
64,C3D8,0.0295938495547,0.67275083065,0.0,0.0036721334327
68,C3D8,0.0752680301666,0.613889575005,0.0,-0.00422064354643
74,C3D8,0.0997268185019,0.947811841965,0.0,0.000223493203521
78,C3D8,0.0617399550974,0.897674798965,0.0,0.0346911102533
82,C3D8,0.0609470233321,0.992881119251,0.0,-0.0445886403322
86,C3D8,0.0801772251725,0.990046739578,0.0,0.0288975853473
90,C3D8,0.0708428770304,0.855528771877,0.0,-0.034547906369
94,C3D8,0.0615036562085,0.953738451004,0.0,0.00706226844341
95,C3D8,0.0380492247641,0.482937693596,0.0,0.0112430090085
99,C3D8,0.0321572609246,0.365486890078,0.0,-0.00206159893423
103,C3D8,0.0391795225441,0.579119265079,0.0,0.00378625001758
107,C3D8,0.0273979585618,0.268869370222,0.0,-0.00390074308962
111,C3D8,0.00366103369743,0.0848390087485,0.0,-0.00114511430729
115,C3D8,0.00362158566713,0.123290389776,0.0,-0.00669315829873
121,C3D8,0.0255916062742,0.976237356663,0.0,-0.0189144536853
125,C3D8,0.0508506856859,1.0,0.0,0.00721528381109
129,C3D8,0.0295866839588,0.586588859558,0.0,-0.00334355141968
133,C3D8,0.012882922776,0.598266124725,0.0,0.00141798215918
137,C3D8,0.0518698617816,0.729219257832,0.0,-2.51064193435e-05
141,C3D8,0.0284953005612,0.669333696365,0.0,0.0105024538934
142,C3D8,0.00237329257652,0.0113629475236,0.0,-0.00195504934527
146,C3D8,0.0,0.0,0.0,-0.00341386976652
150,C3D8,0.0089962258935,0.0269244797528,0.0,-0.00121662404854
154,C3D8,0.0,0.0,0.0,-0.0026495042257
158,C3D8,0.00481594493613,0.0697207450867,0.0,0.00356808188371
162,C3D8,0.000572299060877,0.0353362895548,0.0,-0.0030804364942
168,C3D8,0.00464493688196,0.471758306026,0.0,0.00259068561718
172,C3D8,0.0109283151105,0.34477186203,0.0,-0.0010004438227
176,C3D8,0.00524991378188,0.266947031021,0.0,-0.000958106713369
180,C3D8,0.0,0.0,0.0,0.00161571195349
184,C3D8,0.0104231387377,0.338024914265,0.0,-0.00543702114373
188,C3D8,0.0,0.0,0.0,-0.00149277038872
189,C3D8,0.00224131345749,0.0385547541082,0.0,0.00201985239983
193,C3D8,0.0,0.0,0.0,-0.00106722908095
197,C3D8,0.00303011923097,0.25,0.0,0.00183067715261
201,C3D8,0.0,0.0,0.0,4.47733327746e-07
205,C3D8,0.0,0.0,0.0,0.00357488635927
209,C3D8,0.0,0.0,0.0,-0.0041198451072
215,C3D8,0.00233913050033,0.0493158064783,0.0,-0.00250180880539
219,C3D8,0.00662482669577,0.224176153541,0.0,-0.000567532086279
223,C3D8,0.0,0.0,0.0,0.000777603010647
227,C3D8,0.0,0.0,0.0,-0.00188116449863
231,C3D8,0.0016178409569,0.0394162610173,0.0,-0.00056967214914
235,C3D8,0.00281244795769,0.00872872956097,0.0,0.00407603476197
236,C3D8,0.00654390407726,0.0920573771,0.0,-0.000885967689101
240,C3D8,0.0,0.0,0.0,-0.000306710164296
