element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.255343705416,0.75,0.0,0.255433440208
5,C3D8,0.080587208271,0.473630785942,0.0,-0.0193573124707
9,C3D8,0.0772128552198,0.950229644775,0.0,0.0155492508784
13,C3D8,0.0422583892941,0.50689637661,0.0,-0.0157095771283
17,C3D8,0.0372196175158,0.654556453228,0.0,0.00893996097147
21,C3D8,0.0339701361954,0.508154094219,0.0,0.00907276477665
27,C3D8,0.0193840172142,0.75,0.0,-0.0124527122825
31,C3D8,0.093031257391,0.713687002659,0.0,0.0233332887292
35,C3D8,0.0574339330196,0.625,0.0,-0.0637832954526
39,C3D8,0.0618088543415,1.0,0.0,0.0599839612842
43,C3D8,0.139128178358,0.978340923786,0.0,-0.0358003750443
47,C3D8,0.180098235607,1.0,0.0,0.056448251009
48,C3D8,0.103595249355,0.810903966427,0.0,0.0173810813576
52,C3D8,0.0156926382333,0.0348832495511,0.0,-0.00795704498887
56,C3D8,0.0465573295951,0.79334127903,0.0,0.013320023194
60,C3D8,0.0349267795682,0.580903351307,0.0,-0.00657636858523
64,C3D8,0.0298602636904,0.336118221283,0.0,0.000101108656963
68,C3D8,0.0148580195382,0.0290632452816,0.0,-0.00112168001942
74,C3D8,0.0614980012178,0.947811841965,0.0,-0.000771418446675
78,C3D8,0.0756527036428,0.875,0.0,0.0507722496986
82,C3D8,0.0586417578161,0.749042093754,0.0,-0.0496592372656
86,C3D8,0.0574333705008,0.791558265686,0.0,0.0285430401564
90,C3D8,0.0702829807997,0.801469624043,0.0,-0.0161544121802
94,C3D8,0.0369205065072,0.736798763275,0.0,0.0139086646959
95,C3D8,0.00518007483333,0.195855528116,0.0,0.0062556443736
99,C3D8,0.0,0.0,0.0,-0.0049351924099
103,C3D8,0.0222824886441,0.264529854059,0.0,0.0009781884728
107,C3D8,0.0,0.0,0.0,-0.00569567177445
111,C3D8,0.0,0.0,0.0,0.00368369976059
115,C3D8,0.00384800042957,0.0329955145717,0.0,-0.00616210652515
121,C3D8,0.0423992350698,0.8117608428,0.0,-0.0142787341028
125,C3D8,0.0188131630421,0.872939169407,0.0,0.00393650168553
129,C3D8,0.00453433953226,0.165276914835,0.0,-0.0010268263286
133,C3D8,0.00619941204786,0.104722134769,0.0,0.00485882908106
137,C3D8,0.0196159146726,0.498185425997,0.0,-0.00906820967793
141,C3D8,0.0070001934655,0.0443582013249,0.0,0.00745020387694
142,C3D8,0.0,0.0,0.0,0.00126328738406
146,C3D8,0.0,0.0,0.0,-0.00496767321602
150,C3D8,0.0,0.0,0.0,0.00439720740542
154,C3D8,0.0,0.0,0.0,-0.00215578777716
158,C3D8,0.00657634623349,0.0222549084574,0.0,0.00222030840814
162,C3D8,0.00836133025587,0.0319574177265,0.0,-0.00610700016841
168,C3D8,0.0200040973723,0.451636731625,0.0,-0.00452875159681
172,C3D8,0.00998758338392,0.34477186203,0.0,0.00270765065216
176,C3D8,0.00186872051563,0.0527941174805,0.0,-0.00110930891242
180,C3D8,0.0,0.0,0.0,0.000263698399067
184,C3D8,0.00602361978963,0.25,0.0,-0.00343027850613
188,C3D8,0.0,0.0,0.0,0.00321762333624
189,C3D8,0.0,0.0,0.0,0.00423923227936
193,C3D8,0.0,0.0,0.0,-0.000340279482771
197,C3D8,0.00442177196965,0.25,0.0,0.00455826707184
201,C3D8,0.0,0.0,0.0,-0.0048645590432
205,C3D8,0.0,0.0,0.0,0.0038803035859
209,C3D8,0.0,0.0,0.0,-0.000800981477369
215,C3D8,0.00603241566569,0.0493158064783,0.0,-0.0040424792096
219,C3D8,0.00509456684813,0.224176153541,0.0,-0.000493645318784
223,C3D8,0.0,0.0,0.0,-0.00130457757041
227,C3D8,0.0,0.0,0.0,0.00174386287108
231,C3D8,0.0,0.0,0.0,0.000279238302028
235,C3D8,0.0,0.0,0.0,0.00438064336777
236,C3D8,0.0,0.0,0.0,0.00161726237275
240,C3D8,0.0,0.0,0.0,-0.00501820072532
244,C3D8,0.0,0.0,0.0,0.00385291362181
248,C3D8,0.0,0.0,0.0,-0.00431608501822
252,C3D8,0.0,0.0,0.0,0.00228723138571
256,C3D8,0.000354379531927,0.000310799252475,0.0,-0.00217508012429
262,C3D8,0.0,0.0,0.0,-0.00193838588893
266,C3D8,0.0,0.0,0.0,0.00428787013516
270,C3D8,0.0,0.0,0.0,-0.00137715053279
274,C3D8,0.0,0.0,0.0,0.00345850829035
278,C3D8,0.0,0.0,0.0,-0.0018255545292
282,C3D8,0.0,0.0,0.0,0.00312145799398
283,C3D8,0.0,0.0,0.0,0.00733532756567
287,C3D8,0.0,0.0,0.0,-0.00418611662462
291,C3D8,0.0,0.0,0.0,0.00720136845484
295,C3D8,0.0,0.0,0.0,-0.00805842131376
299,C3D8,0.0,0.0,0.0,0.00758184865117
303,C3D8,0.0,0.0,0.0,-0.0084183216095
309,C3D8,0.0,0.0,0.0,-0.00299819372594
313,C3D8,0.0,0.0,0.0,0.000767611665651
317,C3D8,0.0,0.0,0.0,-0.00168760516681
321,C3D8,0.0,0.0,0.0,0.00324087287299
325,C3D8,0.0,0.0,0.0,-0.00165306264535
329,C3D8,0.0,0.0,0.0,0.00612263847142
330,C3D8,0.0,0.0,0.0,4.02479199693e-05
334,C3D8,0.0,0.0,0.0,-0.00614903401583
338,C3D8,0.00768439285457,0.0447697602212,0.0,0.00564449513331
342,C3D8,0.00694977678359,0.25,0.0,-0.0111219594255
346,C3D8,0.00347410421818,0.0146567160264,0.0,0.00870335102081
350,C3D8,0.0136985322461,0.167482435703,0.0,-0.00684045767412
356,C3D8,0.0,0.0,0.0,-0.00183951971121
360,C3D8,0.0,0.0,0.0,0.00581911299378
364,C3D8,0.000697480631061,0.0552727431059,0.0,-0.00645227869973
368,C3D8,0.0,0.0,0.0,0.00799746718258
372,C3D8,0.0,0.0,0.0,-0.00697478186339
376,C3D8,0.00440248521045,0.238983601332,0.0,0.000608536996879
377,C3D8,0.0438364893198,0.457724094391,0.0,0.0171598736197
381,C3D8,0.0137313585728,0.452003359795,0.0,-0.00381672661752
