element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.0,0.0,0.0,0.00609348900616
5,C3D8,0.0,0.0,0.0,-0.00599809549749
9,C3D8,0.0,0.0,0.0,0.00582311721519
13,C3D8,0.0,0.0,0.0,-0.00578273739666
17,C3D8,0.0,0.0,0.0,0.00567402830347
21,C3D8,0.0,0.0,0.0,-0.00567404646426
27,C3D8,0.0,0.0,0.0,-0.00554156303406
31,C3D8,0.0,0.0,0.0,0.00570619897917
35,C3D8,0.0,0.0,0.0,-0.00575401261449
39,C3D8,0.0,0.0,0.0,0.00586746213958
43,C3D8,0.0,0.0,0.0,-0.0058910320513
47,C3D8,0.0,0.0,0.0,0.00606669625267
48,C3D8,0.0,0.0,0.0,0.00603050366044
52,C3D8,0.0,0.0,0.0,-0.00582401547581
56,C3D8,0.0,0.0,0.0,0.0055976123549
60,C3D8,0.0,0.0,0.0,-0.0056079425849
64,C3D8,0.0,0.0,0.0,0.00548202265054
68,C3D8,0.0,0.0,0.0,-0.00561334937811
74,C3D8,0.0,0.0,0.0,-0.00566446827725
78,C3D8,0.0,0.0,0.0,0.00593472272158
82,C3D8,0.0,0.0,0.0,-0.00598138291389
86,C3D8,0.0,0.0,0.0,0.0061257025227
90,C3D8,0.0,0.0,0.0,-0.00608492922038
94,C3D8,0.0,0.0,0.0,0.00601640343666
95,C3D8,0.0,0.0,0.0,0.00599062489346
99,C3D8,0.0,0.0,0.0,-0.00579737545922
103,C3D8,0.0,0.0,0.0,0.0055272532627
107,C3D8,0.0,0.0,0.0,-0.00557325780392
111,C3D8,0.0,0.0,0.0,0.00542827090248
115,C3D8,0.0,0.0,0.0,-0.00564096216112
121,C3D8,0.0,0.0,0.0,-0.0057128155604
125,C3D8,0.0,0.0,0.0,0.00603830022737
129,C3D8,0.0,0.0,0.0,-0.00607419572771
133,C3D8,0.0,0.0,0.0,0.00623017828912
137,C3D8,0.0,0.0,0.0,-0.00612884247676
141,C3D8,0.0,0.0,0.0,0.0059981266968
142,C3D8,0.0,0.0,0.0,0.00603353092447
146,C3D8,0.0,0.0,0.0,-0.00580391520634
150,C3D8,0.0,0.0,0.0,0.00556437904015
154,C3D8,0.0,0.0,0.0,-0.00558098871261
158,C3D8,0.0,0.0,0.0,0.00545323453844
162,C3D8,0.0,0.0,0.0,-0.00560301914811
168,C3D8,0.0,0.0,0.0,-0.00567395286635
172,C3D8,0.0,0.0,0.0,0.00593726849183
176,C3D8,0.0,0.0,0.0,-0.00599726522341
180,C3D8,0.0,0.0,0.0,0.00613195076585
184,C3D8,0.0,0.0,0.0,-0.00608439510688
188,C3D8,0.0,0.0,0.0,0.00600182497874
189,C3D8,0.0,0.0,0.0,0.00606991164386
193,C3D8,0.0,0.0,0.0,-0.00586469564587
197,C3D8,0.0,0.0,0.0,0.00571375992149
201,C3D8,0.0,0.0,0.0,-0.00567513192073
205,C3D8,0.0,0.0,0.0,0.00557834142819
209,C3D8,0.0,0.0,0.0,-0.00559417065233
215,C3D8,0.0,0.0,0.0,-0.00558457011357
219,C3D8,0.0,0.0,0.0,0.00573187787086
223,C3D8,0.0,0.0,0.0,-0.00579714495689
227,C3D8,0.0,0.0,0.0,0.00589698180556
231,C3D8,0.0,0.0,0.0,-0.00592974666506
235,C3D8,0.0,0.0,0.0,0.00596387777478
236,C3D8,0.0,0.0,0.0,0.00598001107574
240,C3D8,0.0,0.0,0.0,-0.00589990988374
244,C3D8,0.0,0.0,0.0,0.00590229500085
248,C3D8,0.0,0.0,0.0,-0.00583974691108
252,C3D8,0.0,0.0,0.0,0.00578430294991
256,C3D8,0.0,0.0,0.0,-0.0056806509383
262,C3D8,0.0,0.0,0.0,-0.00555528281257
266,C3D8,0.0,0.0,0.0,0.00557151250541
270,C3D8,0.0,0.0,0.0,-0.00560926739126
274,C3D8,0.0,0.0,0.0,0.00566396443173
278,C3D8,0.0,0.0,0.0,-0.00574336526915
282,C3D8,0.0,0.0,0.0,0.00580658111721
