element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.0,0.0,0.0,0.0138243734837
5,C3D8,0.0,0.0,0.0,-0.0146613474935
9,C3D8,0.0,0.0,0.0,0.0142340734601
13,C3D8,0.0,0.0,0.0,-0.0103928484023
17,C3D8,0.0,0.0,0.0,0.00751531124115
21,C3D8,0.00843403954059,0.0345472358167,0.0,-0.00786088313907
27,C3D8,0.0,0.0,0.0,-0.00928279850632
31,C3D8,0.0,0.0,0.0,0.00649397913367
35,C3D8,0.0,0.0,0.0,-0.0107310470194
39,C3D8,0.00116427475587,2.85876278205e-09,0.0,0.0125652756542
43,C3D8,0.00872795470059,0.0455872938037,0.0,-0.019960295409
47,C3D8,0.0,0.0,0.0,0.0146833397448
48,C3D8,0.0,0.0,0.0,0.0128574566916
52,C3D8,0.0,0.0,0.0,-0.011904573068
56,C3D8,0.0,0.0,0.0,0.0107468487695
60,C3D8,0.0,0.0,0.0,-0.00948307476938
64,C3D8,0.0,0.0,0.0,0.00860332883894
68,C3D8,0.0,0.0,0.0,-0.0122793447226
74,C3D8,0.00827322527766,0.0722548812628,0.0,-0.0136830825359
78,C3D8,0.00181348179467,0.00143974460661,0.0,0.0157468151301
82,C3D8,0.0,0.0,0.0,-0.0192351583391
86,C3D8,0.00373277254403,0.0147448182106,0.0,0.0136559614912
90,C3D8,0.00711568351835,0.0308625493199,0.0,-0.0118069760501
94,C3D8,0.0,0.0,0.0,0.0125430002809
95,C3D8,0.0,0.0,0.0,0.0115652699023
99,C3D8,0.0,0.0,0.0,-0.010132079944
103,C3D8,0.0,0.0,0.0,0.0108160087839
107,C3D8,0.0,0.0,0.0,-0.0104133095592
111,C3D8,0.0,0.0,0.0,0.00950993131846
115,C3D8,0.00759248668328,0.0696238055825,0.0,-0.0139968600124
121,C3D8,0.0140285436064,0.2390319556,0.0,-0.0204852577299
125,C3D8,0.0113713033497,0.171705678105,0.0,0.0220458246768
129,C3D8,0.0,0.0,0.0,-0.0205453932285
133,C3D8,0.0,0.0,0.0,0.00997557025403
137,C3D8,0.0,0.0,0.0,-0.0106454156339
