element,type,sdv9,sdv8,sdv7,sdv4
1,C3D8,0.0801791027188,1.0,0.0,0.0637177973986
5,C3D8,0.109520867467,0.994688391685,0.0,-0.0386176779866
9,C3D8,0.124458342791,0.926040947437,0.0,0.0650760158896
13,C3D8,0.0458930060267,1.0,0.0,-0.0812561810017
17,C3D8,0.12427213043,1.0,0.0,0.0401883423328
21,C3D8,0.445224732161,1.0,0.0,-0.0621815025806
27,C3D8,0.0481860600412,1.0,0.0,-0.0172498226166
31,C3D8,0.0709272921085,0.851992487907,0.0,0.0250410363078
35,C3D8,0.0816491320729,0.980383515358,0.0,-0.0326459594071
39,C3D8,0.111709609628,0.98103260994,0.0,0.0460963174701
43,C3D8,0.0742560848594,0.986352145672,0.0,-0.0360774472356
47,C3D8,0.0975787118077,1.0,0.0,0.0568492263556
48,C3D8,0.166290536523,1.0,0.0,0.0784934088588
52,C3D8,0.160435825586,1.0,0.0,-0.0429401099682
56,C3D8,0.157149016857,0.993942499161,0.0,0.0607354603708
60,C3D8,0.104888133705,1.0,0.0,-0.0398317761719
64,C3D8,0.192365646362,1.0,0.0,0.0113671338186
68,C3D8,0.153532132506,1.0,0.0,-0.0912389978766
74,C3D8,0.169656783342,1.0,0.0,-0.0520615912974
78,C3D8,0.0883264020085,0.982509553432,0.0,0.050847440958
82,C3D8,0.106352761388,1.0,0.0,-0.0351366810501
86,C3D8,0.0808872953057,1.0,0.0,0.0387610346079
90,C3D8,0.0569607913494,0.924757957458,0.0,-0.000736605667043
94,C3D8,0.163520082831,0.988869428635,0.0,0.00176030211151
95,C3D8,0.0990408062935,0.950151443481,0.0,0.0254777017981
99,C3D8,0.0770701467991,1.0,0.0,-0.00191380386241
103,C3D8,0.108447693288,1.0,0.0,0.0399639382958
107,C3D8,0.0621515959501,0.990662693977,0.0,-0.00192624086048
111,C3D8,0.171984881163,1.0,0.0,-0.0251119993627
115,C3D8,0.176327094436,1.0,0.0,-0.117805242538
121,C3D8,0.0796252712607,1.0,0.0,-0.0563406795263
125,C3D8,0.106290370226,0.960830926895,0.0,0.055289644748
129,C3D8,0.0744872540236,0.994422078133,0.0,-0.014089143835
133,C3D8,0.0588416568935,0.815885543823,0.0,0.035366371274
137,C3D8,0.0558354258537,0.927000761032,0.0,-0.0117982048541
141,C3D8,0.167648509145,1.0,0.0,0.0417135022581
142,C3D8,0.0511712543666,0.755639493465,0.0,0.0205354709178
146,C3D8,0.0426692180336,0.979278922081,0.0,-0.00164575269446
150,C3D8,0.039625313133,0.818142473698,0.0,0.0247832145542
154,C3D8,0.0715532526374,0.731838166714,0.0,0.00401364825666
158,C3D8,0.0570719689131,0.977093338966,0.0,0.0244303140789
162,C3D8,0.200739681721,1.0,0.0,-0.074591435492
168,C3D8,0.0313892401755,0.837051033974,0.0,-0.0199787896127
172,C3D8,0.0374777875841,0.697527527809,0.0,0.00112865108531
176,C3D8,0.0434024184942,0.856791913509,0.0,-0.0134319625795
180,C3D8,0.0438777543604,0.878683269024,0.0,0.0198955908418
184,C3D8,0.0218374300748,0.886268794537,0.0,-0.0214835479856
188,C3D8,0.079460978508,0.783574819565,0.0,0.0290934853256
189,C3D8,0.014473634772,0.310629785061,0.0,0.00369754666463
193,C3D8,0.00773831922561,0.0882931575179,0.0,-0.00297983945347
197,C3D8,0.00900887604803,0.348282814026,0.0,0.000219233625103
201,C3D8,0.0229584649205,0.509711325169,0.0,-0.0049453577958
205,C3D8,0.0356921739876,0.663600504398,0.0,0.0119048310444
209,C3D8,0.11252976954,0.75,0.0,-0.00226066540927
215,C3D8,0.0061283078976,0.271403372288,0.0,0.00345235643908
219,C3D8,0.0191233530641,0.421766787767,0.0,0.000612356816418
223,C3D8,0.0136179029942,0.497144550085,0.0,0.00110610818956
227,C3D8,0.0227320604026,0.522855997086,0.0,0.00124293914996
231,C3D8,0.0186392106116,0.5,0.0,-0.00391769548878
235,C3D8,0.0298565346748,0.321975260973,0.0,0.00861137360334
236,C3D8,0.00308322347701,0.023912684992,0.0,-0.00233386480249
240,C3D8,0.0,0.0,0.0,-0.00085054745432
244,C3D8,0.0,0.0,0.0,0.00299200299196
248,C3D8,0.00384528888389,0.25,0.0,0.00162048323546
252,C3D8,0.0133285205811,0.13838018477,0.0,-0.000123837264255
256,C3D8,0.0277486015111,0.34351593256,0.0,0.00103861372918
262,C3D8,0.00326914479956,0.0182775743306,0.0,-0.00519727962092
266,C3D8,0.0,0.0,0.0,0.00524369906634
270,C3D8,0.00453080609441,0.0478169992566,0.0,-0.00493879709393
274,C3D8,0.00725545734167,0.25,0.0,0.0016583178658
278,C3D8,0.0010883717332,0.0156626775861,0.0,0.00444315234199
282,C3D8,0.00458255689591,0.0772552490234,0.0,-0.00305281835608
283,C3D8,0.0,0.0,0.0,0.00440814672038
287,C3D8,0.0,0.0,0.0,0.00086158409249
291,C3D8,0.00235961540602,0.0187839157879,0.0,0.000400006480049
295,C3D8,0.0,0.0,0.0,-0.000967729429249
299,C3D8,0.000894918572158,0.0119614405558,0.0,-0.00264597055502
303,C3D8,0.0,0.0,0.0,-0.00197163177654
309,C3D8,0.0,0.0,0.0,-0.00118110072799
313,C3D8,0.0,0.0,0.0,-0.000434021523688
317,C3D8,0.0,0.0,0.0,-0.000149146973854
321,C3D8,0.0,0.0,0.0,0.000480842310935
325,C3D8,0.0,0.0,0.0,-0.00160971202422
329,C3D8,0.0,0.0,0.0,0.00535837607458
330,C3D8,0.0,0.0,0.0,0.00109633710235
334,C3D8,0.0,0.0,0.0,-0.00530527206138
338,C3D8,0.0,0.0,0.0,0.0013517230982
342,C3D8,0.0,0.0,0.0,-0.00263714883476
346,C3D8,0.0,0.0,0.0,0.00593651970848
350,C3D8,0.0,0.0,0.0,-0.0027252016589
356,C3D8,0.0,0.0,0.0,-0.00129282707348
360,C3D8,0.0,0.0,0.0,0.00163435703143
364,C3D8,0.0,0.0,0.0,-0.000115725830256
368,C3D8,0.0,0.0,0.0,0.00188387127127
372,C3D8,0.0,0.0,0.0,-0.00249738432467
376,C3D8,0.0,0.0,0.0,0.00095103419153
377,C3D8,0.0,0.0,0.0,0.00397084839642
381,C3D8,0.0,0.0,0.0,-0.00198139226995
385,C3D8,0.00449746381491,0.0259367469698,0.0,0.00394269824028
389,C3D8,0.00537257641554,0.306228458881,0.0,-0.00724331941456
393,C3D8,0.0180886425078,0.327879190445,0.0,-0.00297151599079
397,C3D8,0.0367989316583,0.593439817429,0.0,0.00595340551808
403,C3D8,0.00243428582326,0.0350991562009,0.0,-0.00396190444008
407,C3D8,0.0,0.0,0.0,0.00157206004951
411,C3D8,0.0,0.0,0.0,-0.00218673539348
415,C3D8,0.0,0.0,0.0,-0.00249896617606
419,C3D8,0.0,0.0,0.0,-0.00428702635691
423,C3D8,0.0,0.0,0.0,0.0053351377137
424,C3D8,0.0086880940944,0.0678015351295,0.0,-0.00158811197616
428,C3D8,0.0284293554723,0.542575657368,0.0,-0.00473928498104
432,C3D8,0.0237525515258,0.349615454674,0.0,0.0163273159415
436,C3D8,0.0308528579772,0.668691933155,0.0,0.00249205646105
440,C3D8,0.0605138614774,0.54218763113,0.0,-0.0110910143703
444,C3D8,0.0930499881506,0.935210704803,0.0,-0.0207284651697
450,C3D8,0.0352211296558,0.472370386124,0.0,-0.00350945838727
454,C3D8,0.0187025684863,0.129738688469,0.0,0.00302124675363
458,C3D8,0.0167192220688,0.30063483119,0.0,-0.00272147520445
462,C3D8,0.0220182780176,0.288483351469,0.0,0.00497126672417
466,C3D8,0.0184028968215,0.383682817221,0.0,-0.00073675357271
470,C3D8,0.023476773873,0.314107060432,0.0,0.0312158986926
471,C3D8,0.0477138832211,1.0,0.0,0.0304195098579
475,C3D8,0.0722175911069,1.0,0.0,-0.0607282668352
479,C3D8,0.0180999971926,0.653379440308,0.0,0.0492034107447
483,C3D8,0.0916358679533,0.958647012711,0.0,-0.0747762545943
487,C3D8,0.0602836348116,0.704832553864,0.0,0.0582399852574
491,C3D8,0.119805425406,0.869826316833,0.0,-0.0352276526392
